COPD_number,Some college or associate's degree 2014-18,Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),Total Hospitals (2019),19-Oct,High school diploma only 2014-18,Employed_2018,Family Medicine/General Practice Primary Care (2019),Active Physicians per 100000 Population 2018 (AAMC),CI90UBINC_2018,Percent of Population Aged 60+,Median_Household_Income_2018,R_DOMESTIC_MIG_2018,Hawaiian/Pacific Islander-alone pop,Bachelor's degree or higher 2014-18,R_INTERNATIONAL_MIG_2018,Total Specialist Physicians (2019),Unemployed_2018,Total physician assistants (2019),anycondition_prevalence,N_POP_CHG_2018,Active Primary Care Physicians per 100000 Population 2018 (AAMC),White-alone pop,diabetes_number,Two or more races pop,GQ_ESTIMATES_2018,CI90LBINC_2018,CKD_prevalence,Less than a high school diploma 2014-18,county_pop2018_18 and older,Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),70-79,80+,0-9,Total nurse practitioners (2019),diabetes_prevalence,Heart disease_prevalence,50-59,CKD_number,Active General Surgeons per 100000 Population 2018 (AAMC),COPD_prevalence,POP_ESTIMATE_2018,Obesity_prevalence,Asian-alone pop,20-29,Native American/American Indian-alone pop,Civilian_labor_force_2018,Population Aged 60+,40-49,30-39,Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),R_NET_MIG_2018,Black-alone pop,R_death_2018,60-69,anycondition_number,R_birth_2018,Heart disease_number,Internal Medicine Primary Care (2019)
1058,3637,66.5,0.391495913,3458,2916,10742,7.19514094,224.8,59232,14.8,53785,544,47,1792,50,25.37462417,297,4.373825272,48.7,-393,72.9,18342,1997,285,151,48338,3.2,4171,14612,5.4,962,578,3983,7.410725687,13.7,7.4,2292,472,6.2,7.2,21485,38.3,1602,2976,368,11039,3264,2462,2877,199.9,538,841,6.2,1897,7114,18.6,1081,8.129341511
3105,7566,74.4,0.70157346,4481,10615,15254,17.66158035,230.8,51872,22.1,47624,205,15,3173,2,46.27195863,638,4.491133132,50.4,-260,80.3,32502,3908,754,3315,43376,3.3,3618,28077,6.1,2818,1428,3797,18.35252391,13.9,8.9,4898,939,6.5,11.1,35567,37.1,165,4594,340,15892,7957,4720,4534,212.0,343,1791,10.3,4297,14147,9.1,2499,13.98363464
7365,24414,87.2,1.536851193,13049,25214,47166,49.75453007,284.4,53457,25.3,50684,351,53,16485,6,175.7434541,2795,20.4803913,47.0,-821,99.6,81657,10017,3140,4009,47911,3.4,7117,81562,5.8,8744,5683,12840,40.78819504,12.3,8.2,13514,2780,7.0,9.0,104712,33.9,1245,13050,278,49961,27263,11797,11956,240.5,149,18339,11.2,14079,38323,12.1,6677,79.31631479
13091,54710,87.1,2.489001517,37554,28222,135634,105.3700419,279.6,88022,20.9,84213,173,549,71610,39,407.4682678,6984,54.88976325,28.4,-850,96.2,238965,20316,11464,14048,80404,2.9,24323,221403,6.2,19001,9305,28639,106.8676027,9.2,5.7,35086,6334,7.2,5.9,274255,20.9,14226,45391,5092,142618,57232,32292,31690,243.8,70,3959,7.1,35297,62929,9.9,12721,155.046075
72406,265083,80.1,14.06617182,176280,216036,726303,536.7184453,265.2,60234,16.0,58037,10,2772,297568,78,1886.48755,23857,394.954769,40.5,27712,86.8,940371,117345,37489,35267,55840,2.9,101305,1074728,6.0,70941,37399,168705,801.1884039,10.9,6.1,171700,31062,6.9,6.7,1380645,32.2,78758,228307,7832,750160,206342,186896,212970,240.7,244,313423,6.3,127447,435453,12.2,66065,751.6002866
4336,19119,86.4,1.947540134,11619,19603,44991,47.97098856,264.9,69561,21.6,65831,214,34,14417,2,134.6731324,1328,26.94341238,41.0,354,94.6,81763,6169,1125,2987,62101,2.8,4931,67171,7.1,6334,3215,9116,44.52984621,9.2,6.6,12645,1886,7.9,6.5,85129,32.9,834,9870,425,46319,18308,10828,10690,238.3,170,948,8.3,10812,27512,9.8,4466,44.69092096
2553,12102,88.9,0.879911103,6700,7980,31120,26.92132509,285.7,71707,22.9,66219,197,46,17223,7,72.06373065,971,22.21528368,32.5,769,95.4,49772,3561,1501,1800,60731,2.7,1966,45626,7.1,4118,1775,5722,28.62182744,7.8,5.7,7617,1225,7.8,5.6,56310,22.0,428,7154,4219,32091,12490,6975,7982,262.5,200,344,6.5,8267,14847,9.4,2593,24.74626393
10680,36879,83.7,2.973137982,23772,38916,92384,82.84940171,292.7,79729,22.8,76475,133,42,41020,12,349.144482,4111,34.26771406,39.2,906,93.7,171408,14667,2431,1199,73221,2.7,6282,139159,7.1,14216,7117,20206,92.55041378,10.5,7.0,26913,3772,8.3,7.7,179146,30.1,2318,18863,344,96495,40244,23603,21244,248.6,40,2603,8.5,23212,54548,9.8,9713,121.1630355
849,2451,61.2,0.328538136,1125,2422,3397,3.640468035,191.3,47176,28.1,42588,394,2,1051,4,11.22007514,196,0.355086672,49.8,-206,65.9,6495,1302,107,363,38000,4.0,1324,8071,6.7,1107,516,903,6.92253083,16.1,10.0,1457,322,7.1,10.5,9911,37.0,24,1068,24,3593,2872,1143,1092,174.8,378,3259,10.0,1500,4017,8.0,809,3.912590531
1871,3839,75.8,0.743891924,2661,6221,9463,8.437052707,260.3,51454,26.2,46603,84,1,2350,3,35.27836827,536,3.611171555,51.9,-272,84.1,13728,2779,255,116,41752,4.0,3054,17147,7.8,1991,1054,2599,11.1301298,16.2,9.7,3181,683,9.1,10.9,21940,37.4,72,2582,64,9999,5833,2321,2431,231.8,93,7820,11.4,3120,8901,11.8,1671,11.80339907
285,612,79.0,0.072505587,496,1153,1850,1.62602694,273.1,50735,28.3,46014,281,1,442,9,6.457157422,60,0.395214881,48.4,-36,86.6,3520,355,54,51,41293,3.4,251,2774,6.3,309,250,454,2.030750751,12.8,9.4,483,95,7.0,10.3,3641,33.6,30,375,20,1910,1037,381,354,236.3,357,16,9.0,539,1342,13.9,260,2.264908139
56970,193051,94.8,7.812492129,109669,178600,423872,304.9695723,375.1,57404,23.4,56375,37,437,216636,18,2301.767259,19574,418.5330874,41.2,925,112.9,730860,83461,18765,27667,55346,3.1,55426,733627,7.4,68390,44272,100740,593.5140858,11.4,7.3,129113,22451,10.2,7.8,919719,30.8,34265,128597,6890,443446,216391,103167,118422,304.1,169,128502,10.7,117349,302227,10.6,53850,975.14962
4376,15637,71.9,0.929314438,9148,14760,32022,21.86132103,228.7,61214,22.4,55807,263,117,9461,12,81.95912439,1134,21.32295956,43.1,917,79.1,62868,6031,1271,541,50400,3.0,5727,51987,6.1,5458,2712,7841,30.85964841,11.6,7.4,9131,1564,7.0,8.4,67420,28.6,939,7813,300,33156,14752,9161,8150,202.9,242,1925,10.1,8006,22389,10.3,3852,31.90432602
7047,40496,84.8,12.46145528,24857,33305,108017,118.2745142,240.4,63258,17.7,60033,8,207,39068,117,209.4398975,2891,88.32329708,37.8,2848,92.8,165092,12592,4798,6274,56808,2.5,9551,143825,8.6,9712,6084,28863,103.4082166,8.8,6.0,23407,3587,9.2,4.9,192876,30.9,4751,27540,5364,110908,32585,22422,29397,219.1,174,12664,7.1,20594,54357,14.9,8689,74.11286562
7912,26300,72.9,2.593182082,15029,21481,47158,46.92424719,230.9,55655,18.1,52278,403,361,16317,40,159.4436526,1991,24.3512146,52.2,2130,77.3,88803,11144,4198,3223,48901,3.0,6726,83201,7.6,6720,3409,14793,72.46091645,13.4,8.0,14783,2496,8.3,9.5,110356,42.4,2498,15227,513,49149,19472,13907,14667,214.6,201,13983,8.8,11821,43454,12.9,6655,48.77652011
5424,23083,86.4,2.357894154,12960,26061,56139,58.078656,264.9,63312,23.5,59428,66,74,16120,13,163.0492672,1519,32.62049055,38.0,695,94.6,96847,7847,1422,3543,55544,3.0,5889,81036,7.1,7925,5005,11592,53.91245204,9.7,7.0,14971,2399,7.9,6.7,103066,32.7,1968,12250,611,57658,24000,12158,12707,238.3,207,2144,8.9,13498,30823,10.0,5633,54.10746585
6132,16300,72.3,1.063664617,8895,16512,33741,36.08751984,229.5,54996,29.9,50529,142,29,13612,44,99.46034944,1159,16.17078527,49.6,937,80.1,69948,8681,1427,792,46062,3.7,8886,62759,6.2,8623,3761,8198,32.69612541,13.8,9.2,10818,2306,7.0,9.8,78374,33.2,737,9062,284,34900,22702,8907,8020,205.0,503,5949,12.1,12090,31148,9.3,5793,32.94277228
2838,5838,61.2,1.033978564,3423,7757,10506,11.45731802,191.3,37085,23.7,33392,40,8,4003,96,35.31193459,696,1.117532387,56.4,-145,65.9,13965,4882,322,2322,29699,4.7,4843,24933,6.7,2413,1451,3440,21.78665943,19.6,10.7,4328,1161,7.1,11.4,31192,41.2,160,3881,156,11202,7493,3743,4138,174.8,352,16581,13.0,4375,14068,11.1,2662,12.31374471
806,2914,66.5,0.330325246,2896,3898,9157,6.070910633,224.8,87594,14.7,84946,89,4,1103,35,21.40987606,225,3.690421435,46.7,497,72.9,17081,1498,284,80,82298,2.8,2695,12559,5.4,788,480,3140,6.252810577,11.9,6.4,2044,356,6.2,6.4,18128,36.1,140,2526,276,9382,2585,2112,2652,199.9,270,343,7.8,1490,5867,15.3,805,6.859143724
920,2327,68.5,0.347095506,1553,2651,5165,6.275486745,206.7,43557,24.5,39756,317,5,1281,4,12.94527399,154,3.576472092,54.0,-148,73.9,8016,1231,865,292,35955,3.8,1198,8376,5.8,950,507,1359,3.140520137,14.7,10.5,1394,320,6.2,11.0,10949,39.7,65,1312,1707,5319,2703,1281,1225,189.1,294,291,15.4,1368,4521,11.3,876,3.662551777
9158,26643,71.2,2.361350576,14637,25653,43833,43.6732958,217.1,49132,23.5,45400,7,126,14219,6,148.2741124,2139,12.50814414,53.6,-387,77.2,86026,13182,2253,2739,41668,3.6,12620,89582,6.9,8979,4499,13141,59.3143209,14.7,9.1,15325,3204,7.6,10.2,114277,40.9,1102,15463,617,45972,27115,13727,13865,196.7,7,24153,13.1,14641,48041,11.3,8146,53.42263431
1030,3234,77.9,0.641492707,2417,4021,7846,11.74801475,218.2,60324,22.4,54828,68,44,1428,45,22.21848046,276,4.637231179,46.8,39,84.8,15685,1529,142,565,49332,3.3,2481,12835,6.5,1273,841,2404,10.4487202,11.9,8.2,2159,430,6.9,8.0,17158,39.4,402,2068,221,8122,3829,1951,2063,193.1,141,664,9.7,1982,6011,14.5,1046,6.9476922
2036,11259,96.0,0.969953908,5635,7395,24095,26.77683781,302.7,64664,24.5,60579,134,46,6695,95,71.66202771,726,13.83902741,38.0,140,104.9,38948,3369,519,1047,56494,3.2,3293,32341,6.6,3242,2272,5783,21.99580516,10.4,7.3,5472,1029,7.4,6.3,42855,30.5,465,5160,233,24821,10445,4488,5121,265.0,65,2644,8.0,5682,12304,13.4,2373,24.554345
2109,5857,61.2,0.95332744,4486,6043,11659,10.5636384,191.3,53134,20.9,48082,0,13,3226,16,32.55757652,600,1.030364001,51.8,99,65.9,19226,3062,376,1452,43030,3.4,3417,22222,6.7,2185,996,3374,20.08728324,13.8,8.5,3835,765,7.1,9.5,28759,42.0,103,3887,82,12259,5924,3266,3387,174.8,131,8959,10.5,3343,11512,11.9,1884,11.35326315
15181,55639,71.9,3.992040953,44374,56696,129814,93.909322,228.7,48843,13.5,46059,209,336,33538,52,352.0704807,6688,91.59669137,48.4,5081,79.1,56781,32077,6841,4702,43275,3.4,26249,209056,6.1,11602,4308,44411,132.5632909,15.3,6.1,35869,7077,7.0,7.3,289615,40.6,15020,45119,1681,136502,36959,37644,40559,202.9,104,208956,6.4,25729,101186,14.1,12677,137.0508956
2010,3291,72.9,0.4187638,2109,4523,5906,7.577630661,230.9,37600,26.4,34648,53,1,1604,6,25.74799134,364,3.93239149,51.8,82,77.3,17254,2318,223,177,31696,4.0,3059,13782,7.6,1587,845,2262,11.70145703,16.8,11.6,2551,548,8.3,14.6,17821,38.4,92,1915,91,6270,4680,2221,1895,214.6,228,160,12.9,2436,7134,11.8,1603,7.876747661
5487,22501,77.9,5.655215461,21131,13985,83551,103.5671238,218.2,68830,15.0,64387,15,77,45730,50,195.8717423,1635,40.8804982,30.9,2047,84.8,125562,8941,3720,8511,59944,2.2,4100,121077,6.5,7282,4028,17334,92.11291623,7.4,4.8,14920,2667,6.9,4.5,151260,28.4,10340,36651,562,85186,21650,15937,20195,193.1,178,10999,4.8,13782,37379,11.9,5763,61.24885897
18610,50092,74.4,5.341067485,38092,53751,131857,134.4573277,230.8,58151,21.4,54674,112,267,51236,82,352.2676782,4871,34.19092443,44.5,777,80.3,216326,25783,8321,11339,51197,3.1,20253,206766,6.1,17179,11103,35084,139.7174699,12.5,7.2,33290,6329,6.5,9.0,270771,35.0,7010,39380,1531,136728,57385,31179,33827,212.0,16,37316,9.2,31637,92042,13.0,14844,106.457186
9371,23594,89.4,3.632058796,14932,29143,54264,80.48901725,263.4,62774,19.6,59619,284,52,16315,7,181.7975144,2312,43.32527278,51.0,2116,100.1,102915,11281,3492,895,56464,2.9,8671,89893,9.2,7952,3097,14654,61.09641761,12.5,8.0,16423,2604,10.5,10.4,117123,39.4,1283,14862,280,56576,21894,15406,16323,231.6,95,9101,9.2,13474,45840,11.7,7178,63.30159616
6984,32073,87.1,1.373722279,21654,23540,53384,58.15551864,279.6,61600,13.7,58255,154,525,12438,47,224.8886687,4481,30.2945941,42.5,1670,96.2,122615,12751,5609,16066,54910,3.1,24270,110402,6.2,6634,3796,23256,58.98204793,11.5,6.0,16232,3412,7.2,6.3,151366,34.1,6836,26099,4803,57865,20569,18660,23433,243.8,151,10978,6.0,11602,46947,14.8,6652,85.57256635
2033,3049,75.8,0.75609799,2771,6798,8345,8.575491129,260.3,53400,22.8,48120,124,15,1589,2,35.85722937,596,3.670425054,50.6,-280,84.1,15164,2801,246,199,42840,3.9,4103,17508,7.8,1781,903,2508,11.31275727,16.0,9.8,3273,682,9.1,11.6,22300,39.1,96,2834,169,8941,5211,2667,2652,231.8,413,6610,10.3,2911,8867,11.2,1709,11.99707381
707,2960,88.9,0.206078274,1820,3570,7302,6.305068998,285.7,65870,21.3,59500,0,11,1514,1,16.87757911,277,5.202897553,35.2,93,95.4,12469,943,300,102,53130,3.0,803,9770,7.1,875,416,1872,6.703332629,9.7,6.8,1750,296,7.8,7.2,13188,26.3,98,1523,207,7579,2777,1508,1742,262.5,169,103,6.8,1682,3444,12.9,668,5.795662028
19582,115304,87.1,4.053209485,54360,69822,201553,171.5896316,279.6,86056,20.7,82808,55,4549,78496,16,663.5408765,8168,89.38512394,36.1,2733,96.2,266678,38175,31410,11396,79560,2.9,36031,347870,6.2,30343,15625,54344,174.0283315,11.0,5.7,60006,10260,7.2,5.6,446610,27.1,72129,62573,5677,209721,90069,53688,62122,243.8,170,66167,8.1,53549,125524,11.6,19834,252.4844672
328,1108,84.8,0.353926108,660,1560,2999,3.359193412,240.4,50570,29.7,45710,140,0,830,8,5.948442308,79,2.508528907,44.4,28,92.8,4475,535,150,131,40850,3.8,362,4214,8.6,507,387,719,2.936965774,12.7,9.7,801,159,9.2,7.8,5478,32.7,21,609,803,3078,1628,560,533,219.1,145,29,11.9,702,1872,14.6,410,2.104928959
1612,2229,72.9,0.313585259,1373,3650,4193,5.674399931,230.9,39815,23.7,35848,408,4,1340,0,19.28101366,283,2.944714912,54.4,134,77.3,12463,1777,129,1944,31881,3.9,2622,10907,7.6,914,496,1297,8.762468104,16.3,11.5,1793,423,8.3,14.8,13345,38.2,77,1865,38,4476,3148,1950,1888,214.6,135,634,11.7,1769,5930,9.4,1255,5.898389402
7322,26746,73.2,1.653299954,22434,17604,72850,53.56293465,242.0,63221,16.7,60187,86,264,29254,39,184.6317744,4233,38.64339651,31.8,1747,78.1,93812,9597,4334,12364,57153,2.9,8515,113400,6.1,7770,3371,16059,67.7852981,8.5,5.6,15537,3246,6.9,6.5,142854,24.6,2941,31021,39414,77083,23195,14547,17278,224.0,51,2089,6.2,14837,36031,11.0,6344,66.23159453
389,1409,121.5,0.158486601,747,1465,3925,4.222535881,367.1,74303,28.5,67746,456,10,2048,46,13.69777055,129,2.796156468,40.8,107,130.3,6674,575,201,0,61189,2.8,298,5812,9.9,652,225,663,4.347061068,9.9,6.7,1225,164,11.7,6.7,7090,32.1,39,686,108,4054,1982,815,804,322.7,552,58,8.4,1273,2373,7.0,387,4.720636629
1480,5248,91.7,0.269898406,2409,3992,9503,12.95805717,278.8,61044,30.5,56503,456,40,4526,46,32.61370196,573,5.597458248,37.4,357,100.6,20495,2271,635,198,51962,3.7,1916,17828,6.1,2386,1010,2255,8.90958108,12.7,8.8,3052,651,6.9,8.3,22107,27.3,208,2046,579,10076,6449,2681,2461,246.3,410,150,9.8,3807,6674,9.8,1572,10.99542637
7373,24040,99.6,2.685317201,17495,23287,71633,55.72033192,315.1,74413,19.8,69919,32,61,29644,15,214.6335677,1676,49.96608078,39.0,669,105.9,120505,10328,2560,9137,65425,2.5,6270,105954,8.6,8356,4571,12898,97.24684435,9.7,6.0,17943,2656,9.7,7.0,130090,29.9,4876,23338,352,73309,25034,14725,15781,287.6,155,1736,8.2,14983,41304,9.2,6329,83.34073742
9450,30238,80.5,7.892837553,23576,33783,74105,101.5847941,227.6,49385,16.9,47084,340,572,18048,32,216.5135942,3753,47.24345931,51.0,11,88.0,110534,18099,5183,1335,44783,3.4,21680,119273,6.3,8339,4721,26266,93.23769253,15.2,7.3,19438,4100,6.8,7.9,165324,41.3,8773,23226,2288,77858,27635,19576,23629,206.5,350,37974,8.7,16553,60820,15.8,8764,68.42351979
7638,34476,97.6,1.336344009,22426,32983,81805,45.83659952,386.0,98786,16.7,92616,145,227,30379,6,367.0135188,3299,61.49855131,48.4,2052,116.2,69056,15416,6351,1407,86446,2.8,7240,122800,7.5,8977,4225,20206,89.34796047,12.6,5.6,25275,3444,9.6,6.2,161503,41.6,5485,20634,1234,85104,26064,22552,20892,306.1,177,79150,7.1,16316,59415,11.2,6919,152.0224945
1456,4638,79.0,0.407632346,2739,5572,10510,9.141656541,273.1,62909,23.1,58641,141,13,2744,8,36.30266751,342,2.221930409,45.9,-83,86.6,19556,1811,382,445,54373,3.1,1191,15662,6.3,1570,951,2504,11.41704693,11.6,8.2,2978,482,7.0,9.3,20470,33.6,93,2237,145,10852,4743,2500,2359,236.3,386,281,11.5,2632,7182,12.3,1278,12.73349893
1128,785,89.4,0.267683816,1083,3302,2850,5.932064555,263.4,39824,25.0,35983,148,3,586,0,13.39853098,263,3.193085514,61.4,-82,100.1,8478,1198,93,74,32142,4.1,1503,6723,9.2,791,403,999,4.502824183,17.8,13.1,1260,279,10.5,16.8,8632,42.9,7,894,27,3113,2226,1061,886,231.6,399,24,13.1,1255,4126,9.7,878,4.6653465
6364,32985,66.5,2.48310633,18901,19061,69502,45.63598096,224.8,73314,19.8,69600,406,109,27833,10,160.9413736,1873,27.74147282,40.0,1838,72.9,124661,10383,2840,2519,65886,2.7,7072,103770,5.4,8840,4778,17785,47.00335118,10.0,6.3,15834,2753,6.2,6.1,136271,31.7,2520,19290,1322,71375,25788,16000,19842,199.9,407,4819,7.8,15001,41519,11.7,6566,51.5612519
1557,2624,79.0,0.324034857,2227,4563,5997,7.26688008,273.1,34342,21.3,31831,446,12,1337,47,28.85769447,352,1.766255575,57.6,-545,86.6,11524,1985,336,202,29320,4.1,2536,12089,6.3,1214,682,2334,9.07563203,16.4,10.1,2161,497,7.0,12.9,16272,40.4,75,1945,81,6349,3691,1895,1828,236.3,444,4244,14.1,1986,6963,14.9,1217,10.12210526
1794,5757,81.7,0.346820997,3615,7675,14547,13.47182808,263.2,72319,21.6,67335,252,36,4113,9,42.45667033,520,7.593934737,48.3,339,90.3,20717,2911,1034,513,62351,3.1,2947,23693,6.3,2291,1073,4060,16.1777544,12.3,7.1,4358,735,7.3,7.6,30772,37.6,303,3697,233,15067,6464,3838,4144,231.8,162,8449,9.4,3696,11444,11.9,1686,15.3468291
57452,230498,73.2,12.02555996,130837,152408,464433,389.5991655,242.0,54806,24.4,53395,21,2438,216291,24,1342.950787,21828,281.0793533,40.4,11571,78.1,882105,88469,30992,25279,51984,3.4,79230,822337,6.1,92566,50203,117940,493.0479584,10.8,7.7,120674,28191,6.9,7.0,1039073,28.7,35302,163180,44984,486261,245814,113713,122078,224.0,88,43252,9.7,127882,332209,10.9,63461,481.7468298
4378,13258,72.3,0.890191767,8604,16431,27904,30.20201344,229.5,55739,24.4,52270,379,44,8842,12,83.23938092,1026,13.53349513,47.4,500,80.1,47465,7341,1131,400,48801,3.5,6002,50425,6.2,5388,2546,7964,27.36372085,14.6,8.0,9250,1749,7.0,8.7,65592,35.5,493,7346,278,28930,15574,8001,7796,205.0,398,16181,11.9,8697,23910,11.8,4043,27.57014213
1955,5496,78.1,0.255191157,3234,5307,8662,9.168653707,255.0,41496,26.0,38216,61,12,2451,32,34.12953874,458,9.665365065,56.5,-267,86.2,8422,3536,318,2496,34936,4.5,3477,19192,6.2,1989,1186,2304,10.74764899,18.4,9.7,3300,856,7.1,10.2,23659,43.6,180,3115,304,9120,6311,2564,2619,223.5,355,14423,12.4,3348,10847,9.0,1857,11.51777944
3783,21029,66.5,1.363138293,8780,13217,23392,25.0525531,224.8,52686,12.8,48099,163,725,7402,6,88.3511699,1010,15.22909569,43.5,-75,72.9,55029,5948,3342,12095,43512,2.6,5609,57755,5.4,3539,1621,10093,25.8031914,10.3,5.8,7277,1508,6.2,6.6,74808,33.3,1608,15328,856,24402,9667,9746,12752,199.9,158,13248,6.3,5672,25149,12.4,3358,28.30531905
16,47,66.5,0.005047446,37,60,208,0.092764908,224.8,64397,11.1,57925,538,1,29,0,0.327147819,6,0.056390486,45.1,-12,72.9,265,25,7,0,51453,3.2,23,207,5.4,17,18,37,0.095544381,12.0,8.3,39,7,6.2,8.0,277,33.0,0,28,4,214,32,26,37,199.9,532,0,0.0,38,93,10.6,17,0.10480929
8235,31215,82.1,2.446642404,18614,25023,49508,67.73022266,244.8,50196,18.7,46578,394,86,12385,0,172.6971492,3029,31.74667705,46.1,-1859,91.1,68303,12569,3521,1743,42960,3.7,12887,91989,7.3,7854,4513,17549,60.98703749,13.7,7.8,15253,3396,7.7,9.0,125043,33.9,797,16140,51359,52537,23922,14046,16856,213.8,61,977,8.6,14218,42375,12.2,7170,58.42104668
978,1114,72.9,0.165263779,739,1812,1904,2.990487427,230.9,32328,24.1,29124,404,0,504,0,10.16136149,129,1.551905581,59.8,443,77.3,6747,1051,77,706,25920,4.3,1443,5682,7.6,548,227,736,4.617942164,18.5,13.1,1146,247,8.3,17.2,7033,44.4,19,850,39,2033,1622,906,908,214.6,405,151,16.1,973,3400,12.0,742,3.108532983
193,550,87.6,0.030439635,190,550,821,1.273179994,287.0,55818,42.5,51641,259,0,510,0,4.291777091,61,0.799674567,50.2,11,97.8,2067,256,30,10,47464,4.1,66,1800,6.7,379,154,157,0.934327673,14.2,11.5,287,73,7.9,10.7,2113,33.9,2,148,7,882,907,193,147,249.7,207,7,9.0,458,904,9.0,207,1.567429795
185,731,66.5,0.063758166,457,822,1596,1.17178488,224.8,54305,23.6,49117,491,3,338,57,4.132455666,49,0.712311595,49.5,-56,72.9,3290,413,43,40,43929,3.6,508,2642,5.4,295,137,483,1.206894539,15.6,8.3,453,96,6.2,7.0,3499,38.3,26,380,80,1645,907,420,428,199.9,60,57,7.9,446,1307,9.1,219,1.323926737
3570,7781,74.4,0.912260504,6732,12010,22735,22.96546709,230.8,60436,23.2,55766,137,38,6293,14,60.16772691,746,5.839849441,48.2,-212,80.3,44617,4577,686,671,51096,3.3,4678,34658,6.1,3447,2172,5966,23.86390547,13.2,8.4,6235,1139,6.5,10.3,46248,37.0,324,5346,176,23481,10866,5494,5083,212.0,341,407,10.3,5773,16720,12.1,2912,18.18301051
57548,294921,87.1,17.5844184,237135,191695,1021522,744.4233729,279.6,128585,17.7,125933,172,8965,679498,55,2878.701543,27282,387.7878565,28.2,4187,96.2,1028134,143158,79970,30975,123281,2.4,157687,1513143,6.2,109920,69056,231605,755.0034129,9.5,4.5,252777,35804,7.2,3.8,1937570,19.1,742295,278072,23245,1048804,338720,270163,302185,243.8,64,54961,5.9,186657,426522,11.5,67657,1095.377016
1286,1879,72.9,0.259633086,1303,3200,4858,4.698122506,230.9,40188,28.2,36782,357,2,951,0,15.96372573,218,2.438078311,54.9,-15,77.3,10597,1473,154,113,33376,4.0,1922,8739,7.6,1014,533,1230,7.254890227,16.9,12.0,1739,350,8.3,14.7,11049,40.0,22,1176,47,5076,3113,1339,1183,214.6,154,227,12.0,1532,4801,11.4,1052,4.88357471
8944,18792,83.7,1.61801068,12173,30434,41917,45.08745225,292.7,50637,25.5,46950,224,44,9666,25,190.0078315,2330,18.64882413,50.0,-199,93.7,90639,10983,2242,3436,43263,3.6,9608,75972,7.1,8064,4457,11405,50.36683761,14.5,10.0,14043,2737,8.3,11.8,97493,37.4,499,11302,315,44247,25127,11740,10875,248.6,362,3754,11.6,13434,37964,11.1,7585,65.93810534
163,755,84.8,0.188786434,320,762,1426,1.791815106,240.4,59335,29.5,55626,341,2,410,0,3.172936916,42,1.338065255,44.2,-31,92.8,2795,276,41,65,51917,3.6,127,2317,8.6,300,227,347,1.566596202,11.9,9.5,426,83,9.2,7.0,2922,30.8,11,274,58,1468,874,293,276,219.1,288,15,8.2,459,1025,12.6,220,1.122782479
371,1852,80.3,0.344278763,970,1673,3983,4.664421947,239.2,63053,25.3,57367,140,1,1082,3,10.16177638,106,3.042980032,41.9,34,88.2,6970,552,80,90,51681,3.0,254,5381,6.2,564,409,945,3.868508678,10.3,7.4,1054,161,6.8,6.9,7142,32.7,28,722,27,4089,1814,761,827,214.5,69,36,9.3,890,2253,11.1,396,3.309518429
4371,15496,65.0,0.809240204,6666,12395,21255,16.57103235,213.5,63892,27.8,59732,470,187,5329,8,56.75716519,1212,9.729274266,49.4,1893,72.3,50005,5438,2087,361,55572,3.5,4907,43862,5.0,5699,2067,6370,15.46752298,12.4,8.9,7548,1548,5.6,10.0,55808,32.0,911,6132,1862,22467,14565,6150,6962,185.8,474,756,11.1,8214,21671,10.4,3921,25.95086198
1169,5015,84.8,2.276291464,5837,5184,18481,21.60480144,240.4,68357,16.3,62109,10,28,7113,115,38.25767058,538,16.13371494,32.7,564,92.8,32602,1890,573,3611,55861,2.2,833,28009,8.6,1673,1093,4173,18.88922566,6.7,4.7,3168,611,9.2,4.2,35232,29.1,1031,8915,419,19019,5479,3119,4112,219.1,77,579,5.4,3142,9170,11.9,1321,13.53794397
1152,4770,79.6,1.07326363,2495,5017,10272,16.15399361,237.6,62134,25.2,57002,430,21,3409,49,24.85018097,264,6.246944717,43.3,-243,87.0,19599,1706,350,1642,51870,3.0,1292,16727,9.7,1502,1179,2301,12.57644818,10.2,7.7,2821,503,10.5,6.9,20917,34.4,188,2937,365,10536,5310,2269,2526,217.1,438,394,11.5,2887,7243,10.4,1294,9.659372669
1488,2561,75.8,0.539169069,1921,4836,6524,6.115132732,260.3,45237,25.1,40828,133,2,1515,3,25.56958123,315,2.617358709,53.3,9,84.1,10963,2032,267,1037,36419,4.1,2269,12412,7.8,1401,811,1864,8.067061261,16.4,10.4,2128,514,9.1,12.0,15902,39.2,63,1978,58,6839,3997,1875,2012,231.8,167,4549,13.9,1912,6610,10.8,1297,8.555043393
1896,5084,74.4,0.476033185,3138,6908,13220,11.98377481,230.8,60866,26.4,58380,34,12,2805,25,31.39655236,419,3.047333648,48.8,-32,80.3,23298,2528,327,307,55894,3.2,1897,18486,6.1,2096,1190,3054,12.45259537,13.7,8.5,3236,600,6.5,10.3,24133,35.9,134,2682,175,13639,6402,2887,2458,212.0,33,187,11.8,3392,9016,12.5,1566,9.488206898
