COPD_number,Some college or associate's degree 2014-18,Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),Total Hospitals (2019),19-Oct,High school diploma only 2014-18,Employed_2018,Family Medicine/General Practice Primary Care (2019),Active Physicians per 100000 Population 2018 (AAMC),CI90UBINC_2018,Percent of Population Aged 60+,Median_Household_Income_2018,R_DOMESTIC_MIG_2018,Hawaiian/Pacific Islander-alone pop,Bachelor's degree or higher 2014-18,R_INTERNATIONAL_MIG_2018,Total Specialist Physicians (2019),Unemployed_2018,Total physician assistants (2019),anycondition_prevalence,N_POP_CHG_2018,Active Primary Care Physicians per 100000 Population 2018 (AAMC),White-alone pop,diabetes_number,Two or more races pop,GQ_ESTIMATES_2018,CI90LBINC_2018,CKD_prevalence,Less than a high school diploma 2014-18,county_pop2018_18 and older,Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),70-79,80+,0-9,Total nurse practitioners (2019),diabetes_prevalence,Heart disease_prevalence,50-59,CKD_number,Active General Surgeons per 100000 Population 2018 (AAMC),COPD_prevalence,POP_ESTIMATE_2018,Obesity_prevalence,Asian-alone pop,20-29,Native American/American Indian-alone pop,Civilian_labor_force_2018,Population Aged 60+,40-49,30-39,Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),R_NET_MIG_2018,Black-alone pop,R_death_2018,60-69,anycondition_number,R_birth_2018,Heart disease_number,Internal Medicine Primary Care (2019)
1009,3873,91.7,0.166063153,1562,2965,4467,7.972836371,278.8,54352,34.0,49750,562,23,1985,2,20.06656598,345,3.444005387,45.4,239,100.6,12392,1454,415,98,45148,3.8,1004,10962,6.1,1631,628,1356,5.481889078,13.3,9.8,2034,420,6.9,9.2,13602,32.4,174,1135,508,4812,4439,1389,1258,246.3,202,90,11.9,2609,4978,8.9,1069,6.765268444
1769,11868,84.8,3.799440058,8470,7635,32677,36.06135213,240.4,93293,15.8,84889,324,31,13882,9,63.85725572,768,26.92936463,38.7,2139,92.8,55642,3327,1015,284,76485,2.2,1815,42342,8.6,3099,1694,9126,31.5286868,7.9,5.2,6519,939,9.2,4.2,58807,30.6,797,7265,423,33445,8390,7701,9117,219.1,506,899,4.4,5816,16407,14.3,2222,22.59666982
2641,6747,61.2,1.64414923,7448,5191,21460,18.21850207,191.3,42811,14.8,39130,74,42,11040,5,56.15018734,1061,1.777009774,45.4,-76,65.9,28662,4229,604,4570,35449,2.8,2413,40770,6.7,2460,1455,5064,34.64338681,10.4,5.9,4350,1127,7.1,6.5,49599,37.1,1547,15527,115,22521,7290,3930,5319,174.8,399,18629,7.1,4046,18519,11.5,2394,19.58032265
4214,9202,72.9,1.267030137,7428,10374,25465,22.92721201,230.9,63744,19.7,59443,259,25,10077,45,77.90425302,960,11.89801634,47.6,639,77.3,49482,5213,1151,1719,55142,3.1,4540,40921,7.6,3488,1956,7093,35.40444212,12.7,8.5,7056,1256,8.3,10.3,53920,36.1,731,7375,164,26425,10163,6988,6518,214.6,13,2367,7.9,6018,19496,12.2,3465,23.83223354
2831,6815,71.9,0.491811616,4536,9879,15030,11.56944429,228.7,42264,22.3,38357,315,34,3358,3,43.37439273,616,11.28453274,49.3,-48,79.1,23701,4177,676,2379,34450,3.8,4127,27116,6.1,2612,1577,4843,16.33153746,15.4,8.9,4473,1040,7.0,10.4,35680,36.8,336,4804,174,15646,7974,4180,4446,202.9,33,10759,12.6,4209,13358,13.2,2422,16.88440155
2771,9178,87.2,0.511403115,3993,8844,14273,16.556334,284.4,55101,26.3,51258,348,4,4510,3,58.48045032,951,6.815061831,49.9,-251,99.6,32735,3321,361,2681,47415,3.4,3056,27952,5.8,3055,1946,3600,13.57269337,11.9,8.7,4768,962,7.0,9.9,34844,34.0,119,4115,233,15224,9382,4414,4339,240.5,28,1392,12.9,4614,13943,9.9,2429,26.39332333
170,730,80.5,0.119736013,255,565,1436,1.541062784,227.6,51788,34.3,46638,82,1,465,0,3.284556956,31,0.716693257,45.7,23,88.0,2416,268,46,40,41488,3.6,96,1982,6.3,298,214,317,1.41443549,13.5,9.5,329,72,6.8,8.6,2508,33.8,12,233,11,1467,865,213,262,206.5,22,22,8.4,387,906,12.8,188,1.037999248
643,2125,80.5,0.464144145,1251,2981,5299,5.973768893,227.6,54836,28.7,51066,44,5,1282,12,12.73224192,143,2.778186539,49.6,24,88.0,9392,965,167,164,47296,3.4,505,7405,6.3,838,698,1263,5.482911415,13.0,8.8,1303,251,6.8,8.7,9722,39.0,43,921,65,5442,2826,976,1094,206.5,145,50,10.6,1378,3673,10.6,654,4.023695649
3425,9770,68.5,1.527264607,6661,11696,21371,27.6129441,206.7,51360,21.9,48660,347,31,6625,12,56.96086079,778,15.73693451,51.4,-118,73.9,36115,4875,3224,913,45960,3.4,4046,36102,5.8,3530,2010,6540,13.81869017,13.5,8.9,6077,1217,6.2,9.5,48177,36.5,651,5985,4812,22149,10584,5820,5935,189.1,130,3344,13.3,5619,18559,13.3,3208,16.11569613
2299,4191,71.9,0.341704315,3148,6614,10058,8.03829944,228.7,43513,22.9,39513,158,81,1675,12,30.13596401,429,7.840346595,53.5,74,79.1,21494,2928,491,1306,35513,3.8,4598,19235,6.1,1935,1023,2968,11.34693984,15.2,9.8,3313,738,7.0,12.0,24790,36.0,135,3175,111,10487,5705,3147,2992,202.9,183,2478,11.7,3089,10291,11.4,1888,11.73106262
1387,6415,96.0,0.591614169,3396,6731,12169,16.33227776,302.7,57455,23.9,53289,52,11,2703,9,43.7095728,619,8.440983259,46.7,262,104.9,23628,2253,514,522,49123,3.2,1796,19847,6.6,2072,1221,3452,13.41613233,11.4,8.0,3779,638,7.4,7.0,26139,31.5,154,2775,1664,12788,6127,2993,3194,265.0,401,168,10.2,3257,9276,13.0,1587,14.97668939
1362,2790,75.0,0.363729148,1385,3323,4583,6.96458653,207.6,37722,33.4,34009,10,5,1173,43,15.03276036,218,0.863856727,57.1,-60,79.9,11994,1661,230,151,30296,4.5,1869,10061,6.5,1636,823,1236,5.393937936,16.5,13.3,1786,449,7.0,13.5,12457,40.4,58,1171,116,4801,4150,1261,1150,188.2,137,54,13.3,2009,5747,9.4,1342,3.715823911
253,851,80.5,0.190823303,625,466,2163,2.455992004,227.6,67439,19.7,60808,393,6,405,0,5.234598945,48,1.142194157,46.9,-34,88.0,3814,389,59,33,54177,3.4,769,2872,6.3,235,130,598,2.254186065,13.6,8.0,486,96,6.8,8.8,3997,36.9,35,507,55,2211,804,464,463,206.5,385,28,6.7,489,1348,13.5,230,1.654259567
2641,5357,89.4,0.835426551,3273,9321,11586,18.51364911,263.4,52685,27.0,48578,270,2,2827,9,41.81608256,676,9.965445291,52.4,-240,100.1,25488,3157,419,566,44471,3.4,1743,21578,9.2,2791,1220,2899,14.05306806,14.6,10.3,3813,735,10.5,12.2,26940,37.9,180,3139,61,12262,7414,3250,2893,231.6,276,790,13.2,3662,11301,9.4,2222,14.56029132
2005,5336,78.1,0.268328772,2813,7504,9942,9.640669439,255.0,41775,22.9,38023,24,17,1730,40,35.88657742,465,10.16295223,52.2,-1,86.2,11794,3256,369,2039,34271,4.0,3522,19982,6.2,2029,1041,2589,11.30095371,16.3,9.2,3398,800,7.1,10.0,24877,38.6,366,3523,239,10407,5848,3069,3134,223.5,10,12092,10.7,3281,10427,10.3,1842,12.11073161
3848,16087,82.1,1.306664319,8234,11741,23398,36.17229272,244.8,46481,22.0,42701,10,186,8179,73,92.23137898,1203,16.95476628,43.4,583,91.1,55200,6041,2015,2321,38921,3.5,7095,51230,7.3,5035,2961,8949,32.57099838,11.8,7.5,7732,1775,7.7,7.5,66781,31.2,1016,10728,5668,24601,14360,6781,8802,213.8,194,2696,8.8,7559,22214,14.3,3853,31.20059434
3485,8181,81.7,0.428420633,4434,8459,12542,16.64146397,263.2,41310,23.6,38045,469,3,4007,9,52.44582583,656,9.380626778,51.1,-599,90.3,35150,4271,437,2907,34780,3.6,6946,30535,6.3,3007,1470,4038,19.98403745,14.0,9.6,5027,1111,7.3,11.4,38012,36.2,165,5247,76,13198,9345,4944,4697,231.8,123,2181,12.4,5148,15591,10.6,2929,18.95761301
26611,97534,87.2,7.840653383,79870,77366,260449,253.8359122,284.4,82785,17.6,79834,176,432,113849,5,896.601775,13452,104.4861403,40.6,1060,99.6,462388,40331,10436,6811,76883,2.8,54761,398207,5.8,31744,16051,70236,208.0917793,10.1,6.0,72787,11138,7.0,6.7,534216,31.4,23376,65795,5522,273901,93411,73657,68016,240.5,42,32062,6.5,56060,161671,12.2,23918,404.6531861
1288,3499,71.9,0.197661956,1402,4085,5943,4.649827106,228.7,46761,31.8,42513,292,16,1673,0,17.43242129,247,4.535319491,52.2,238,79.1,9111,2153,209,72,38265,4.4,1470,12024,6.1,1818,802,1173,6.563740111,17.9,10.3,2179,523,7.0,10.7,14340,35.5,64,1511,91,6190,4475,1623,1342,202.9,298,4849,9.0,2490,6275,7.7,1243,6.785939412
1713,3721,75.0,0.628795633,2972,5923,8148,12.0400073,207.6,45169,22.6,41729,147,16,1963,17,25.98783771,357,1.493389629,49.3,-9,79.9,20259,2329,322,323,38289,3.7,2892,16200,6.5,1665,983,2825,9.324753428,14.4,10.3,2960,594,7.0,10.6,21535,36.2,282,2501,234,8505,4891,2686,2410,188.2,141,422,10.9,2533,7983,13.1,1662,6.423719028
2145,11816,96.0,1.050257174,5751,10662,26086,28.9937138,302.7,70250,25.2,67039,36,41,8125,2,77.59498476,737,14.98477165,43.4,69,104.9,43865,3540,795,891,63828,3.0,1833,36110,6.6,3774,2499,5465,23.8168556,9.8,7.0,6855,1067,7.4,5.9,46403,35.2,344,4941,713,26823,11621,5255,5573,265.0,0,645,9.8,6290,15677,10.8,2516,26.58721901
54,203,80.3,0.039045897,89,196,573,0.52900893,239.2,53710,31.9,48429,169,0,126,0,1.15248374,13,0.345115349,45.1,17,88.2,794,83,7,0,43148,3.8,26,652,6.2,104,92,78,0.438741533,12.7,9.9,118,25,6.8,8.3,810,32.0,4,67,5,586,230,66,66,214.5,424,0,1.2,130,294,7.5,65,0.375344431
6194,17600,72.3,1.294464123,10714,20313,38043,43.91797845,229.5,62965,26.0,58035,506,44,17109,40,121.0417757,1500,19.67960674,50.2,2756,80.1,71429,9755,1512,1976,53105,3.4,8645,74594,6.2,9935,3915,11809,39.79070153,13.1,8.4,12018,2520,7.0,8.3,95380,35.3,1474,10122,325,39543,22468,12498,12237,205.0,224,20596,10.5,12132,37441,11.2,6231,40.09086712
782,1497,75.8,0.287418953,1079,2349,3854,3.259840283,260.3,40908,23.9,36865,33,1,818,17,13.630571,179,1.395255299,55.8,-42,84.1,4972,1139,71,164,32822,4.4,1213,6497,7.8,757,370,1075,4.300369658,17.5,10.5,1232,283,9.1,12.0,8477,40.0,19,998,53,4033,2085,982,901,231.8,166,3361,14.7,1083,3622,9.9,684,4.560502002
855,3276,77.9,0.464986875,1533,3303,5662,8.515564716,218.2,48610,30.0,44298,92,8,1523,9,16.10509625,194,3.361303426,52.7,74,84.8,12024,1241,179,134,39986,3.6,815,9663,6.5,1232,767,1482,7.573769266,12.8,9.3,1696,350,6.9,8.8,12437,41.9,84,1260,39,5856,3759,1327,1313,193.1,243,103,12.7,1827,5093,10.9,903,5.036044288
114,503,84.8,0.150538122,274,549,1065,1.428791648,240.4,53949,30.8,49068,22,0,477,5,2.530096856,33,1.066971952,42.7,0,92.8,2277,193,12,497,44187,3.4,119,1740,8.6,190,206,349,1.24920231,11.1,9.1,301,60,9.2,6.5,2330,32.3,15,236,14,1098,716,209,234,219.1,341,12,7.3,331,743,13.3,158,0.895305673
247,752,80.5,0.188245255,583,634,2034,2.422811226,227.6,70271,19.2,63248,57,4,378,1,5.163878819,49,1.126762963,52.3,3,88.0,3702,387,98,81,56225,3.5,617,2801,6.3,238,189,656,2.223731713,13.8,8.3,483,98,6.8,8.8,3943,42.3,26,501,70,2083,755,394,519,206.5,19,43,6.3,380,1464,15.0,232,1.631910301
1795,1977,72.9,0.333629338,1728,4649,5033,6.037102302,230.9,39446,24.3,35701,181,2,1015,0,20.51343814,292,3.132938352,58.3,-29,77.3,13926,1967,143,118,31956,4.1,2586,11153,7.6,1286,504,1581,9.322556923,17.6,12.4,2233,459,8.3,16.1,14198,42.4,14,1638,43,5325,3491,1842,1570,214.6,182,70,12.9,1816,6501,9.5,1377,6.275408972
39240,233467,96.0,28.5051245,147764,142555,685853,786.9209961,302.7,77397,18.7,76067,255,718,420664,73,2106.012466,17457,406.7030362,30.3,11182,104.9,937036,77193,40679,25918,74737,2.4,57992,982887,6.6,71482,44250,157791,646.4154218,7.9,4.7,160520,23660,7.4,4.0,1259428,24.2,95073,186608,14012,703310,229263,152590,201383,265.0,356,171910,7.0,137040,298137,13.0,46677,721.6061045
1955,4724,71.9,0.37933452,3344,6461,12564,8.923517571,228.7,64818,24.6,59362,295,11,5008,0,33.45468857,479,8.703765159,45.7,339,79.1,20475,2969,388,1201,53906,3.4,2858,21887,6.1,2302,1164,2939,12.59652216,13.6,8.0,3960,749,7.0,8.9,27520,33.4,284,3328,108,13043,6594,3516,3163,202.9,290,6254,11.7,3804,10012,9.3,1755,13.02294649
5296,15267,79.0,1.328080919,8041,17580,25535,29.78384749,273.1,48901,22.1,45584,371,39,6555,7,118.2754031,969,7.239129597,52.8,39,86.6,62055,6253,903,7019,42267,3.1,7265,52590,6.3,4848,2671,7392,37.19715163,11.9,8.3,8852,1641,7.0,10.1,66692,39.5,268,9166,293,26504,14643,8830,9368,236.3,416,3134,11.8,7524,27758,10.2,4356,41.48619984
1421,3009,71.9,0.2313913,2301,5044,5184,5.443280867,228.7,38877,23.1,35020,97,9,1370,7,20.4071169,324,5.309233493,56.3,-214,79.1,10240,2165,222,344,31163,4.2,1977,12647,6.1,1339,633,2234,7.683786976,17.1,9.5,2178,529,7.0,11.2,16787,40.5,148,1983,107,5508,3982,1969,2015,202.9,262,6061,12.4,2135,7118,12.3,1198,7.943902714
4106,8770,83.7,0.89196131,7592,15148,24813,24.85537547,292.7,58176,24.0,54362,118,40,7468,32,104.7456833,1191,10.28054376,48.6,60,93.7,51998,5107,730,2349,50548,3.1,4033,41647,7.1,4355,2546,6398,27.76574408,12.3,8.5,6977,1306,8.3,9.9,53745,36.9,391,7033,139,26004,12790,6000,5892,248.6,0,447,10.4,6952,20250,10.9,3533,36.34972225
1999,4246,68.5,0.62815759,2234,6081,6463,11.35708922,206.7,41040,32.7,37468,443,16,2050,3,23.42776546,402,6.472535803,56.6,80,73.9,13759,2783,1604,345,33896,4.4,2043,15790,5.8,2367,1173,2165,5.68356987,17.6,12.5,2736,703,6.2,12.7,19815,37.8,108,1972,3730,6865,6489,2149,1980,189.1,96,598,15.8,3039,8942,10.9,1968,6.628318885
9788,24708,83.7,2.009779936,14780,33722,50160,56.00448627,292.7,52929,25.2,49668,316,60,15081,9,236.0144666,2583,23.16426772,47.7,556,93.7,105494,12868,2680,7327,46407,3.4,11178,94936,7.1,10039,6320,14088,62.56217029,13.6,9.1,16037,3233,8.3,10.3,121099,38.2,1005,15391,295,52743,30674,14357,14415,248.6,218,11565,11.6,15672,45319,10.8,8619,81.90371226
1562,4236,75.0,0.526424726,2483,3709,6202,10.07983708,207.6,33214,23.7,29945,70,2,1729,4,21.75689464,406,1.250258724,56.2,-535,79.9,6446,2703,240,246,26676,4.9,2665,13383,6.5,1470,800,2606,7.806639403,20.2,11.2,2377,657,7.0,11.7,18029,44.2,90,2182,65,6608,4632,1829,1823,188.2,129,11186,14.4,2459,7524,15.2,1501,5.377907145
5868,18015,94.8,0.655303093,8881,18306,34344,25.58050628,375.1,56587,24.4,52945,217,53,12393,6,193.0696607,1610,35.10608678,45.4,-318,112.9,71104,7037,1683,3850,49303,3.2,6812,61990,7.4,6294,3714,8009,49.78329702,11.4,8.4,11633,1971,10.2,9.5,77145,34.4,499,9611,360,35954,19140,9003,9419,304.1,71,3446,9.1,10581,28142,9.7,5231,81.79445834
507,2687,88.0,0.575284876,1456,2906,5709,6.030218252,247.1,73993,20.8,67242,375,7,1452,12,11.83443173,180,4.016721186,42.2,-128,91.5,10234,766,293,34,60491,2.6,586,8156,9.4,711,373,1532,5.177563882,9.4,6.3,1457,215,9.8,6.2,10913,35.0,55,1357,262,5889,2372,1273,1431,236.2,452,62,7.7,1323,3441,12.6,514,3.533892809
14087,39382,88.2,3.275365853,25765,54917,100502,118.5715357,320.5,55035,25.9,52872,8,122,41375,28,440.5613959,4828,93.306779,42.8,153,100.8,191234,19253,3761,7495,50709,3.2,13633,167550,7.2,17599,11549,23162,115.2632516,11.5,8.0,29266,5367,8.7,8.4,210793,30.8,6686,26100,704,105330,54892,24615,25219,273.3,30,8286,12.1,27518,71785,10.4,13334,170.7798798
1237,2449,71.9,0.188922926,1472,3995,4919,4.444248976,228.7,41435,25.1,37278,272,10,1137,4,16.66169918,238,4.334803971,53.8,16,79.1,6559,2114,146,1935,33121,4.3,2506,11350,6.1,1260,608,1158,6.273544069,18.6,9.8,1972,490,7.0,10.9,13706,42.2,98,1733,37,5157,3522,1839,1710,202.9,69,6856,8.5,1954,6111,6.4,1109,6.485919497
6894,23897,72.3,1.445543748,13865,21621,42344,49.04373789,229.5,48006,21.2,45181,5,136,12888,14,135.1688154,1776,21.97645495,50.1,-2,80.1,51036,12023,2166,2521,42356,3.7,11427,81158,6.2,7745,4152,14164,44.43475783,14.8,7.9,13444,3029,7.0,8.5,106512,39.1,1585,16252,591,44120,22798,11592,13137,205.0,209,50998,10.0,12161,40635,12.4,6410,44.76995638
878,1544,71.9,0.147777812,1576,2709,4735,3.476345635,228.7,41264,21.0,37319,12,38,1119,7,13.03298387,180,3.39073642,52.0,-35,79.1,6985,1311,135,401,33374,4.1,1857,7851,6.1,797,410,1534,4.907242519,16.7,9.5,1374,324,7.0,11.2,10721,39.2,137,1273,58,4915,2260,1271,1319,202.9,12,3368,11.1,1167,4080,13.4,749,5.073365163
35523,117036,87.5,5.537999802,73814,138021,255456,182.8890666,306.5,70332,28.4,68483,379,252,118698,6,1058.163182,11515,125.7531175,38.2,6181,97.7,558385,51657,8373,6880,66634,3.3,33410,457404,6.7,60702,37827,82239,372.5993282,11.3,8.3,77680,14890,7.6,7.8,601651,27.3,11679,66900,1620,266971,167321,62510,62630,271.0,368,21342,12.0,77349,174724,14.1,37986,477.4836415
2414,7325,81.7,0.413002359,4211,8726,16459,16.04256039,263.2,70236,26.6,63681,412,45,6070,39,50.55837214,508,9.043030824,42.7,713,90.3,30102,3516,1044,601,57126,3.2,2904,28922,6.3,3442,1749,4242,19.26483921,12.2,8.0,5349,936,7.3,8.3,36644,32.4,402,4148,194,16967,9382,4376,4274,231.8,321,4857,9.1,4853,12338,10.6,2307,18.2753544
1726,2148,72.9,0.299039791,1403,3364,3377,5.411196217,230.9,34539,22.2,31182,372,15,1323,0,18.38667515,266,2.808126037,60.5,-205,77.3,12388,1784,148,321,27825,4.3,2409,10129,7.6,970,423,1429,8.356026159,17.6,12.5,1937,433,8.3,17.0,12726,42.3,76,1581,23,3643,2950,1735,1482,214.6,36,76,15.1,1766,6126,10.4,1269,5.624796068
2948,7182,79.0,0.711176061,4773,9453,16165,15.94899756,273.1,47930,23.1,44562,350,31,3546,7,63.33547459,620,3.876492463,49.5,258,86.6,34115,3455,732,345,41194,3.4,3964,26886,6.3,2902,1516,4808,19.91875901,12.8,9.0,4932,916,7.0,11.0,35713,35.0,233,4078,271,16785,8182,4222,4206,236.3,101,331,10.2,4276,13298,13.9,2421,22.21550793
778,990,72.9,0.151587749,745,2043,2162,2.743016407,230.9,37345,26.5,34002,36,2,527,0,9.320481013,178,1.423481146,59.5,-15,77.3,6148,886,83,272,30659,4.0,1103,5258,7.6,594,289,641,4.23579481,16.8,11.8,1002,208,8.3,14.8,6451,43.8,12,739,16,2340,1692,837,651,214.6,17,190,14.1,953,3129,11.6,620,2.851293371
4342,14518,87.6,0.881020697,7887,15812,30585,36.84991429,287.0,68303,25.0,64121,379,11,8422,12,124.2178001,1079,23.14514789,41.9,528,97.8,59165,5050,939,605,59939,3.0,3071,47643,6.7,5057,2429,7072,27.04244084,10.6,7.9,9223,1442,7.9,9.1,61157,31.4,297,6847,350,31664,14931,7251,7022,249.7,243,395,9.5,8369,19956,10.4,3768,45.36644769
2553,5720,71.2,0.543736527,3336,6924,10425,10.05643398,217.1,41721,25.3,37823,4,19,2063,4,34.14234705,426,2.880188532,56.1,-96,77.2,22951,3429,493,229,33925,4.0,3891,20546,6.9,2414,1252,2981,13.65801552,16.7,11.0,3627,829,7.6,12.4,26314,43.0,90,2859,270,10851,6716,3249,2953,196.7,21,2491,13.5,3643,11517,10.3,2268,12.30136597
626,1271,81.7,0.072391501,794,1640,2844,2.811957357,263.2,40514,29.8,36571,102,20,609,6,8.861926216,102,1.585072235,52.2,-64,90.3,5730,777,155,377,32628,4.3,1410,5020,6.3,517,424,758,3.376761878,15.5,10.8,829,213,7.3,12.5,6423,37.6,51,800,28,2946,2026,798,673,231.8,211,439,13.2,830,2622,7.4,542,3.203323908
1493,3754,74.4,0.333891921,1977,5215,6883,8.405476161,230.8,54583,24.0,49639,20,5,1468,7,22.02168988,286,2.137414191,49.5,24,80.3,16218,1829,144,1556,44695,3.4,1580,13280,6.1,1475,717,1997,8.734309113,13.8,8.9,2389,449,6.5,11.2,16927,39.2,35,2109,81,7169,4098,1989,2019,212.0,148,444,10.4,2255,6569,11.5,1179,6.65507306
26376,106936,97.6,4.766323697,69833,93031,299260,163.4849028,386.0,100187,19.7,97051,178,705,159821,5,1309.02314,10343,219.3462166,40.6,4439,116.2,427188,46738,18498,14993,93915,2.6,30657,447924,7.5,38209,18729,71580,318.6764024,10.4,5.9,81858,11652,9.6,5.9,576031,32.0,24227,76686,2543,309603,111090,73372,82832,306.1,40,102870,8.0,62932,181721,11.9,26244,542.2169838
39884,172415,97.6,7.523998307,112528,156769,483850,258.0731419,386.0,84140,17.6,82445,107,1757,199620,77,2066.390895,20573,346.2544021,46.0,507,116.2,245170,101516,24812,20009,80750,3.2,82288,707007,7.5,52196,24136,116384,503.0545268,14.4,5.4,127874,22511,9.6,5.6,909308,38.9,41002,129463,10770,504423,159437,119485,128877,306.1,338,585797,7.7,98365,325184,13.2,38151,855.9300474
815,1562,75.0,0.232363857,925,2622,2829,4.449239753,207.6,34770,33.9,31659,140,2,728,6,9.603492572,128,0.551864159,50.1,11,79.9,7569,1016,187,71,28548,4.2,902,6332,6.5,904,497,866,3.445850373,16.0,12.5,1147,266,7.0,12.9,7958,33.5,32,732,125,2957,2684,881,786,188.2,40,43,14.0,1220,3172,11.6,789,2.373808035
3118,9455,83.7,0.760171101,6100,13513,23730,21.18291224,292.7,69995,23.5,63754,224,32,5842,14,89.26916511,810,8.761559705,43.7,13,93.7,44586,4079,524,526,57513,3.0,2110,34758,7.1,3415,2311,5958,23.66326434,11.7,8.0,6323,1028,8.3,9.0,45804,34.5,266,5304,101,24540,10738,5299,5197,248.6,75,295,10.2,5897,15202,12.3,2783,30.97893159
1072,4871,88.9,0.402108904,2805,3613,15861,12.30272524,285.7,88809,20.2,81033,168,26,9232,53,32.93226746,440,10.15212032,26.9,387,95.4,24658,1521,413,338,73257,2.4,595,21075,7.1,1724,602,2401,13.07983459,7.2,5.2,3622,515,7.8,5.1,25733,20.3,237,3415,162,16301,4914,3663,3821,262.5,138,237,5.1,3680,5664,9.2,1102,11.30874818
19323,48348,80.1,1.884781137,13228,49114,68108,71.91699455,265.2,54689,46.9,52724,219,113,33662,15,252.7778131,2845,52.92152751,46.8,3461,86.8,167333,24470,3085,3171,50759,4.4,14096,162931,6.0,34882,19581,11329,107.3543542,15.0,12.6,25316,7161,6.9,11.9,184998,27.8,2625,14505,742,70953,81236,15467,13469,240.7,224,11100,15.3,37221,76271,5.6,20574,100.7098493
464,1974,96.0,0.204764275,1205,2155,4828,5.652783845,302.7,60458,27.1,55378,163,0,1332,5,15.1283716,143,2.921518633,42.2,-49,104.9,8394,742,201,205,50298,3.4,774,6711,6.6,727,698,1314,4.643473324,11.1,8.2,1204,228,7.4,6.9,9047,33.5,102,901,199,4971,2504,931,971,265.0,214,151,12.7,1096,2835,14.1,552,5.183599561
5141,17555,71.9,1.248743877,13602,18340,42903,29.37562321,228.7,63800,19.4,59673,304,139,15399,14,110.130598,1972,28.65221297,50.5,728,79.1,34633,10059,2022,757,55546,3.4,6844,68224,6.1,5801,2535,11256,41.46690876,14.7,6.9,13152,2349,7.0,7.5,90594,40.0,1687,11463,506,44875,17124,11771,10401,202.9,311,51607,7.9,10613,34421,10.8,4707,42.87066912
324,995,88.9,0.08766296,602,2164,2433,2.68209259,285.7,51333,21.7,46690,199,5,520,12,7.179497939,61,2.2132435,38.3,80,95.4,5034,434,120,1011,42047,3.1,393,4478,7.1,436,284,608,2.851508648,9.7,7.2,758,137,7.8,7.2,5610,27.2,55,830,84,2494,1200,674,814,262.5,203,312,8.1,604,1716,10.2,323,2.465397632
1805,2564,89.4,0.473532422,1736,5698,6075,10.4938167,263.4,49340,28.6,44685,102,0,1423,4,23.70198889,473,5.648565315,57.4,-155,100.1,14951,2079,176,124,40030,4.0,1561,12238,9.2,1597,904,1599,7.965491807,17.0,12.2,2213,487,10.5,14.8,15270,43.0,53,1729,21,6548,4523,1841,1527,231.6,338,69,15.3,2124,7022,10.2,1496,8.252993634
440,2010,84.8,0.436625162,705,1650,2895,4.144108996,240.4,51537,34.9,46782,98,3,1110,5,7.338366762,116,3.094676588,47.9,63,92.8,5910,774,218,221,42027,3.9,398,5603,8.6,823,484,588,3.623222837,13.8,10.2,985,220,9.2,7.9,6758,35.7,94,591,446,3011,2370,700,562,219.1,226,87,15.0,1320,2683,7.7,573,2.596770702
1283,3233,87.6,0.183502161,1201,3932,4707,7.675232733,287.0,49200,40.0,45502,158,6,1726,9,25.87253033,407,4.820754678,53.4,-32,97.8,12313,1572,145,230,41804,4.1,1085,10698,6.7,1705,982,1044,5.632496875,14.7,11.7,1875,436,7.9,12.0,12738,35.5,74,1032,123,5114,5142,1233,1036,249.7,101,77,14.3,2630,5717,8.3,1251,9.449086952
882,2671,68.9,0.389816943,2325,3624,7910,7.986916033,192.6,56074,21.3,51302,147,38,1481,3,12.08432523,195,5.353486018,41.7,26,73.9,14310,1401,311,52,46530,3.4,1974,11022,5.5,1200,653,2250,5.959867929,12.7,8.2,1822,378,5.8,8.0,15196,32.8,126,1800,319,8105,3215,1678,1728,181.6,310,92,8.2,1740,4598,13.6,908,3.369750908
387,1077,66.5,0.107089666,875,1126,2682,1.968156542,224.8,48239,22.4,43436,321,1,693,12,6.940966548,90,1.19641476,52.2,36,72.9,5468,699,108,42,38633,4.0,909,4303,5.4,437,280,852,2.027127524,16.2,9.7,789,172,6.2,9.0,5877,39.6,28,659,109,2772,1293,618,726,199.9,17,163,8.2,641,2246,14.3,418,2.223697466
1072,2363,61.2,0.372394049,1159,2910,3838,4.126426991,191.3,35211,27.2,31739,125,5,1134,0,12.71782102,275,0.402486498,58.5,-87,65.9,4320,1832,108,114,28267,4.8,1727,9019,6.7,1159,586,1276,7.846605927,20.3,11.0,1527,435,7.1,11.9,11234,44.1,31,1433,32,4113,3162,1314,1151,174.8,11,6738,14.1,1629,5274,10.5,990,4.434874587
1568,3294,72.9,0.43540062,2485,5446,8493,7.878677881,230.9,55781,22.0,51769,411,13,1732,5,26.7709181,343,4.088619153,51.8,424,77.3,16145,1926,366,327,47757,3.2,1720,14063,7.6,1395,657,2426,12.16633732,13.7,9.1,2568,455,8.3,11.1,18529,40.0,154,2381,67,8836,3934,2265,2187,214.6,320,1784,9.0,2165,7285,12.4,1284,8.189678323
